filename,genre,tempo,chroma_mean,chroma_var,rms_mean,rms_var,cent_mean,cent_var,rolloff_mean,rolloff_var,zcr_mean,zcr_var,bw_mean,bw_var,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var,mfcc_9_mean,mfcc_9_var,mfcc_10_mean,mfcc_10_var,mfcc_11_mean,mfcc_11_var,mfcc_12_mean,mfcc_12_var,mfcc_13_mean,mfcc_13_var,mfcc_14_mean,mfcc_14_var,mfcc_15_mean,mfcc_15_var,mfcc_16_mean,mfcc_16_var,mfcc_17_mean,mfcc_17_var,mfcc_18_mean,mfcc_18_var,mfcc_19_mean,mfcc_19_var,mfcc_20_mean,mfcc_20_var
aug_speed_One Direction - What Makes You Beautiful (Official Video).mp3.wav,Pop,[129.19921875],0.41823417,0.093407966,0.0834225,0.0037210118,2491.14500712455,783006.7410023101,5282.2339209440715,2916249.779680231,0.12098308812792057,0.005252705751004883,2475.734660132959,280032.7778322121,-166.07219,13546.445,82.83831,1048.7969,-9.791767,834.68475,27.729185,317.7639,7.6933174,207.60628,8.833927,116.79555,-2.8629334,88.52766,7.38276,111.885414,-2.0821738,68.756546,5.2349887,103.86614,0.23115279,72.58541,2.8950577,58.106796,-1.3453951,64.0369,-1.752018,49.084255,-3.607957,50.969746,-1.8189123,37.171135,-4.931913,44.065437,1.427359,39.99918,-5.0653734,30.000824,-2.9303432,43.075153
aug_speed_Pitbull - Fireball (Lyrics) ft. John Ryan.mp3.wav,Pop,[129.19921875],0.31554982,0.096931025,0.08587499,0.0017128228,2879.826281186278,577496.6376390845,6097.234757344919,2525989.072266333,0.14462582151392353,0.004055845246348041,2738.829109580083,164273.00924622928,-118.11222,6168.291,68.64916,610.5903,-13.627304,272.25427,4.112655,172.39102,-0.58123267,199.67766,-4.8173757,122.080826,-14.199537,81.07775,-11.97962,80.87148,-13.512765,79.94855,-7.588117,71.18768,-14.65389,80.202995,-4.637529,56.618935,-7.04891,56.067223,-5.833447,65.29029,-9.693028,52.33505,-0.9338139,48.90857,-9.31001,38.214275,-2.8420258,33.413822,-6.0876956,45.068142,0.20765637,41.12878
Bruno Mars - Just The Way You Are (Official Music Video).mp3,Pop,[107.66601562],0.3056243,0.08974743,0.20766562,0.008441692,3106.9123340901874,911930.4772725546,6652.234774846411,1473244.8553565165,0.14364690160603716,0.007961816079015822,2906.6026382959317,74330.00819486099,-48.083523,2150.453,62.664413,785.4616,24.578194,258.48,27.809582,266.4211,1.0966214,170.04364,14.702901,103.53389,-7.44602,107.57449,9.5149355,76.39412,-5.539903,70.73083,6.012802,70.726814,-2.3937125,59.902103,1.9606359,64.198685,-3.4620903,46.44927,3.296629,47.027027,-2.7745566,54.9781,3.4664786,50.188812,-1.0270592,53.624382,1.4161973,36.485672,-4.239985,42.894627,1.3298717,48.591927
Carly Rae Jepsen - Call Me Maybe (Lyrics).mp3,Pop,[117.45383523],0.34840384,0.09144037,0.20420013,0.012038332,2750.5693554234053,1092677.887384165,5728.757025656685,3609278.5298938383,0.11348797588525542,0.006157342755404546,2658.364302859957,217191.29665224493,-82.99313,8265.391,66.77182,1460.4841,1.237822,779.2739,27.356007,252.53694,5.4735293,159.0938,7.5152984,182.89946,1.2177827,190.43034,6.331736,162.39388,2.0919552,99.47996,3.3274617,95.35421,-2.847051,93.98925,2.5184913,122.41218,-2.1729355,87.70746,2.6802075,96.229805,1.1432385,128.68771,7.4504924,93.35248,1.2293175,73.682495,4.530964,76.071045,1.0577852,69.74647,5.7906165,65.06394
DJ Snake ft. Justin Bieber - Let Me Love You [Lyric Video].mp3,Pop,[135.99917763],0.33986163,0.08935203,0.2720318,0.007509225,2066.2978170325205,429813.40100726584,4701.904901557663,3373236.3426570958,0.08016089093943499,0.0013168946653111747,2530.1003074057835,212658.5973246294,-49.44582,2212.5188,102.92072,847.12585,7.4592733,370.95206,15.168477,247.85928,17.08258,198.8482,12.147423,168.51129,1.9081341,85.4542,10.355606,96.1433,4.087251,83.63777,9.323855,66.77297,4.960505,62.169094,-0.51540434,54.44095,-4.7643285,54.700172,-0.009759909,46.764126,-4.320403,55.90626,-2.5291507,57.168205,-6.406386,89.66313,5.6481485,90.214325,-6.647934,76.18094,-0.48697406,68.73085
Katy Perry - Roar.mp3,Pop,[89.10290948],0.4266323,0.0925917,0.09633391,0.0010127658,2279.38222004265,565181.5234095398,4878.328834746275,2390015.3842621767,0.08744127019640092,0.004573299196242491,2464.4175198784696,164833.0829306201,-149.18268,4366.2373,90.768394,735.38513,-4.183769,442.01828,29.379427,286.249,5.772438,168.64789,11.547245,156.95229,6.354141,78.94945,12.43337,82.001305,4.5003667,116.59098,7.85315,66.28624,-5.308972,62.44038,7.1697335,77.671326,-0.10225389,59.943596,3.5292773,66.804085,-0.1112309,53.640793,2.6270196,75.50681,0.2572588,52.43849,2.6601894,50.433514,-2.4110463,77.56597,7.833221,82.74018
Major Lazer & DJ Snake - Lean On (feat. MØ) [Official Lyric Video].mp3,Pop,[99.38401442],0.40709653,0.092169434,0.2911792,0.010362622,3104.7797594373574,467858.61958380666,6563.035314223345,1121157.4845288259,0.11845733359133127,0.0028254623973156725,2848.9013647198326,86860.15463792744,-15.047758,3832.535,56.29451,698.1151,3.4027867,539.4341,14.870725,251.2934,-1.9531535,219.0633,24.977493,251.24136,3.1721532,111.58514,18.963608,284.77423,11.832755,141.28616,10.623778,146.33311,-5.680665,81.83788,2.038936,77.817894,-3.9581075,79.39289,3.2182047,61.872375,-1.4862593,79.74869,8.095895,86.29095,4.0530605,94.94748,7.1565304,81.41886,0.08602433,105.91483,5.4013557,71.2712
Maroon 5 - Animals (Lyrics).mp3,Pop,[95.703125],0.4375228,0.08977049,0.29893357,0.0049135266,2466.267213416677,453719.56089372816,5440.125437639077,1397588.4186608603,0.06744781588622291,0.0009158342434834369,2638.9715283289192,101190.49666237467,-41.0028,1773.2097,70.24145,532.12134,2.6911533,303.3589,40.595463,236.91042,8.417253,103.02931,14.402147,60.637028,3.5706882,58.08182,11.087718,57.90532,5.2522826,50.552494,7.242371,66.05916,0.8007428,66.015175,7.4845867,68.89673,2.8763368,48.888393,4.2619915,51.29267,2.638533,52.055714,6.1144624,48.92086,-3.6546037,48.728127,4.8070736,44.272972,-1.5535045,39.963024,7.915529,45.280285
Maroon 5 - One More Night (Official Music Video).mp3,Pop,[92.28515625],0.28871554,0.09401013,0.110216774,0.0016069014,2853.292335669996,718262.092240805,5979.572175678454,2185379.44741402,0.12547996686339008,0.0052808241994364334,2682.716166074156,121857.51846711684,-113.38285,2894.369,62.449787,903.87,-8.387414,659.9706,14.00031,353.48337,-4.451785,243.42383,4.1672587,260.3797,-5.689093,163.84879,3.4226913,125.276596,-2.9892497,105.35045,3.9648657,97.62791,-3.1679301,105.62725,0.28586155,96.25331,-2.5123193,96.286705,0.49298877,81.94761,-1.2204092,84.757774,2.4873562,96.85968,-4.5994115,72.69471,3.9566016,92.9274,-3.7105494,96.34229,2.4208677,80.5605
Miley Cyrus - Party In The U.S.A. (Official Video).mp3,Pop,[95.703125],0.38572687,0.09542769,0.19578941,0.0024785819,3054.63268523058,585680.7935745737,6249.445543791118,1344235.4011912725,0.12605970636609906,0.007399180455602671,2818.631069616717,72243.2597625301,-53.765285,2935.4836,55.55548,992.84125,4.9662476,261.46402,29.655228,203.308,0.9358252,173.052,15.002641,153.86668,9.617182,108.88262,10.348733,122.57163,8.558352,63.937096,6.7884398,52.568863,-1.8077554,78.051025,4.783521,69.9442,-2.1096823,70.40358,7.0823016,62.45731,2.1537871,54.62355,7.9033394,116.21587,5.5446606,121.89335,2.5182774,66.86746,5.631658,98.05377,0.97774994,89.38151
One Direction - What Makes You Beautiful (Official Video).mp3,Pop,[123.046875],0.3326833,0.08962723,0.3156717,0.006273845,3351.7994555630144,331065.62488062546,7090.832122708252,638816.0478518192,0.17144038433630032,0.004062422730455616,2908.0940935574004,37468.9705810993,38.651993,2003.5936,52.07146,365.58426,-6.112191,169.65076,15.931526,179.26038,6.387734,100.64909,4.768622,101.27515,-3.449057,95.56771,10.474,50.811764,0.21436402,87.99097,12.817961,84.60464,0.37395918,67.555916,8.753708,47.31752,-3.213787,45.25581,0.9971378,38.84501,-2.416463,44.278805,1.4157425,47.077076,-1.0696067,54.949158,3.143209,90.62692,-0.56073964,58.85522,3.968929,51.869534
Pitbull - Fireball (Lyrics) ft. John Ryan.mp3,Pop,[123.046875],0.370727,0.09883563,0.2551016,0.00812769,2716.4077647388413,660225.1244666979,5757.915182674632,2517818.722597233,0.11413385255417957,0.004622841532874431,2698.7230428661987,138511.72072803596,-35.144756,3498.2058,72.6001,840.91565,-2.9302046,590.3572,18.338074,430.0953,7.174816,272.46854,5.1088743,213.27245,-4.7123156,196.00623,1.6697012,181.51599,-3.618542,101.44404,4.716786,119.825226,-5.368892,150.56154,6.9299393,113.37911,-0.23651463,92.916435,1.2340678,81.67133,-5.276514,105.81424,3.8870637,85.08754,-6.625213,70.72584,1.0488825,89.439545,-3.1194935,81.20269,0.10944945,66.14308
21 Savage - Bank Account (Official Audio).mp3,rap,[151.99908088],0.53933877,0.100510694,0.22064067,0.025419619,1707.792650536942,1027122.1034345917,3687.794367078657,5493133.591511191,0.05986471737132353,0.0023654114921069975,1988.7769020134288,632113.5326284233,-151.88712,4872.361,121.48967,2279.672,-3.3241458,1605.2166,28.280619,563.05676,24.568836,420.63657,0.05453482,367.1347,2.1296353,153.0919,13.465143,195.88971,-13.090068,198.80928,14.330772,150.87433,-0.2967004,123.465775,-2.9431102,152.19484,4.835135,91.97265,1.3841391,102.35772,-2.827363,77.27315,8.274795,72.0325,0.40369865,104.59615,5.712978,87.08244,5.3610287,64.13949,2.6612225,63.481087
2Pac - Changes ft. Talent.mp3,rap,[112.34714674],0.4052953,0.0889038,0.22368553,0.0068661817,2866.9841912018724,919948.368276438,6574.393578874807,2420360.2531813034,0.09786184210526316,0.004847348833853324,3012.858061050813,128737.751919302,-61.894108,2955.203,69.49055,906.56696,25.90267,440.2231,25.620193,198.87468,14.649753,167.64967,14.489013,116.858315,5.0649257,112.837776,2.4285107,119.6837,-0.59751594,77.94885,5.662506,67.99882,0.6368703,72.407364,2.990121,56.256046,-0.15424517,55.418163,4.4120083,54.6812,-1.1651593,65.416504,4.8256335,52.534714,-0.41446948,61.138634,1.8648068,58.53126,1.3663278,53.62171,1.1986264,36.535778
"A$AP Rocky - Everyday (Official Audio) ft. Rod Stewart, Miguel, Mark Ronson.mp3",rap,[151.99908088],0.45499232,0.09138479,0.2488407,0.005788029,2288.190222875106,750459.2402783325,5367.692542297552,4037244.4302868014,0.06408351272252322,0.0018027234164750435,2726.992708194757,277059.0003060463,-73.80406,2822.5776,88.8311,985.54297,14.662448,527.10736,23.102123,287.28357,28.045149,342.15054,19.480333,189.16261,2.9917722,118.21042,13.912336,89.39848,0.04550185,115.294044,8.1533,104.663216,2.9882762,87.05477,3.6445782,65.87599,1.2928251,63.200394,4.8065324,58.67057,2.5475135,52.218708,8.662479,56.329727,-1.3275768,63.739697,6.800585,60.93562,2.4258273,50.21193,6.4753947,47.29926
aug_noise_21 Savage - Bank Account (Official Audio).mp3.wav,rap,[151.99908088],0.6333297,0.08469274,0.27399933,0.027861066,2095.7044789984852,1262989.4711644778,4837.212416704963,7546517.891076572,0.05453103836106811,0.00386416346306352,2693.309636563415,402918.94750178844,-145.3733,5281.8945,90.169655,1123.5306,29.800194,1219.1815,16.756998,404.04807,23.481323,172.51883,13.657142,203.54738,8.340548,127.20685,14.554378,167.95192,-2.9932537,121.81114,10.913639,102.05328,1.3721691,91.82606,5.2124124,110.05179,2.705963,86.10883,3.3043034,84.58922,-2.0674388,75.03946,6.690671,63.47504,6.8737965,62.044292,7.9411573,72.95177,8.493399,47.581192,6.0855947,47.978474
aug_noise_2Pac - Changes ft. Talent.mp3.wav,rap,[112.34714674],0.3462209,0.10732598,0.15828097,0.008960606,2704.8100446903914,1657909.5213779425,5815.8481656951435,5195143.861995006,0.1037454044117647,0.011563869430988,2762.6680955154384,321042.3677446237,-141.57652,8475.118,71.741135,1558.872,15.625538,842.0868,20.792093,240.8854,4.628833,307.0657,8.512792,176.13141,1.8742796,179.49974,0.87251663,146.93414,-5.5060863,169.451,0.55963606,194.82498,-4.144077,152.56973,-3.0050938,129.02141,-2.685719,125.68975,0.7895485,140.72281,-3.368682,76.320045,-0.5510458,118.298546,-2.266979,76.16671,-2.903011,89.35429,-1.3100902,81.21553,-1.2665303,56.362
"aug_noise_A$AP Rocky - Everyday (Official Audio) ft. Rod Stewart, Miguel, Mark Ronson.mp3.wav",rap,[151.99908088],0.31170252,0.09789869,0.1365591,0.008608731,2977.619253114761,805779.2910804318,6318.928456970782,1717811.0590891575,0.13846892838138544,0.008446494087010264,2771.7319753660286,91782.89995732473,-112.35136,4678.331,57.994015,789.5364,-10.742158,607.2505,-4.941724,612.181,-7.3537016,384.62067,2.2100115,346.43652,-14.722946,266.67224,-2.8039641,290.98746,-7.588336,137.02654,4.7097397,212.62317,-3.3399398,117.15226,-6.043512,102.96838,-5.379884,73.4611,-1.0547811,75.75576,-2.970545,70.604675,-2.5020552,82.13986,-3.4867122,66.08978,0.1384285,93.0729,-4.013548,97.868195,0.69417596,76.19402
aug_noise_Don Toliver - NEW DROP [Official Audio].mp3.wav,rap,[123.046875],0.33069903,0.095161796,0.2900842,0.033936456,1571.962469913618,543972.9863501741,3277.463514959849,2950550.7070169724,0.0548605904121517,0.002321732605936145,2137.760084684561,193074.47530630356,-111.74532,3267.5708,118.4442,1058.5621,12.3957615,511.6967,25.889149,237.67531,0.51723504,211.27138,8.069808,157.32512,5.486063,135.13799,-2.4467087,139.59363,-8.414272,113.56463,3.1496847,101.36784,0.2668998,120.22815,-3.7964907,97.64097,-1.1895254,68.826965,2.3343108,78.776634,0.44017148,90.79832,2.245031,72.44042,-1.7818829,55.94449,-1.1282219,50.28338,-2.7105734,65.09771,-1.691973,58.555267
aug_noise_Eminem - Lose Yourself [HD].mp3.wav,rap,[129.19921875],0.29517546,0.08583722,0.025740933,8.558438e-05,1334.7218506074248,1115495.5182970813,2306.0277224325173,3856998.415694929,0.08327991969814241,0.010644825021845989,1520.1098915099296,239314.29297040615,-370.38672,5956.8,149.53845,2359.181,-14.063256,599.9508,23.386759,239.80296,0.07898327,170.77318,-5.7767653,74.16325,-3.4601004,61.229427,-10.450241,65.58456,-7.2815986,76.64036,-3.5922096,67.89463,-10.084663,76.480965,-9.435702,74.0265,-11.097826,47.61888,-5.46182,44.152977,-6.3681173,51.700394,-3.453365,83.469635,-4.8997755,78.53021,-8.381384,68.19955,-9.385055,70.59946,-7.973621,88.678406
aug_noise_God's Plan.mp3.wav,rap,[151.99908088],0.2947439,0.09101302,0.097717114,0.009352198,2540.768848545791,1007384.7495018278,4996.42812061605,5080802.587519608,0.12207409176664087,0.005299644190202302,2470.109866656383,288003.58607943973,-155.76129,6665.229,88.994484,1455.2927,-24.926447,718.7059,-8.169615,218.59099,2.2425141,317.38617,-13.336095,208.16537,-21.554718,124.22042,-9.902269,180.02452,-15.009009,140.26828,-13.534127,140.9541,-13.263397,132.7971,-8.734173,100.26284,-8.950658,75.35746,-3.955792,101.484535,-3.8601158,77.66297,4.230928,66.275826,-7.971964,77.43387,-0.6820358,67.96019,-2.60138,78.57065,-0.48123175,90.90561
aug_noise_Lil Durk - Turn Up A Notch (Official Video).mp3.wav,rap,[135.99917763],0.29354033,0.10132231,0.08473171,0.00660494,2968.696135256245,658526.9201513267,6117.604674348152,2777128.154834319,0.13638579660893962,0.005679688264746407,2765.506528399418,145297.35943519193,-175.86893,4884.991,57.04147,813.2819,-17.858648,803.0251,0.037345957,424.72824,-12.4606695,294.44852,-15.050381,242.16724,-12.737591,218.25125,-7.5529604,191.89372,-5.4731727,140.75595,1.8307508,119.55901,0.09164925,124.63545,-0.1545019,104.18151,-0.69559675,103.91573,-3.6359313,128.2806,-2.5715482,100.584175,3.2013829,88.342834,0.3925406,115.390755,1.4246258,99.902504,1.6180518,86.7788,1.4564508,77.95517
aug_noise_Lil Yachty - All Around The World.mp3.wav,rap,[143.5546875],0.43169373,0.09472197,0.11938381,0.005947619,1766.4637808348152,606762.5767478452,3574.4117193546826,3505702.6928626806,0.06251209365325078,0.001824702863617641,2213.439504173048,282979.37854950654,-190.04472,4388.7656,116.89019,1052.2139,-3.4993122,487.7243,7.9135914,282.34225,3.7389324,307.88766,3.4882095,182.51521,8.701348,174.47964,3.9394383,174.42833,0.4273542,191.80751,4.1843376,162.00356,-2.7805407,102.717964,12.059911,114.10945,5.6033373,90.78852,5.5919237,60.696014,3.111066,80.899994,5.3270545,69.64244,1.2503505,56.80239,3.1386352,50.319103,0.8313846,45.65621,1.4015167,76.21323
aug_noise_Moneybagg Yo - Close The Door (Official Music Video).mp3.wav,rap,[135.99917763],0.45255744,0.08283281,0.25379428,0.024213815,1801.7910302506011,384111.4211798954,4184.408030790441,2883887.585724959,0.04469436314821981,0.001442161045862054,2603.137924440221,105976.70756716494,-113.78882,4742.164,107.33502,549.06726,26.970842,323.39706,11.790616,212.03754,19.980946,204.58258,22.289862,93.73649,5.514271,124.063126,8.924239,120.4977,1.0456923,77.38641,1.1834829,69.42708,3.705727,58.99934,7.2216134,79.216576,1.8724174,57.180553,1.1645105,64.94327,-0.9645108,78.61369,4.2315283,137.34843,1.6646706,92.76701,6.1185074,69.818756,4.034589,55.78908,3.34336,57.49702
aug_noise_N.W.A. - Fuk Da Police.mp3.wav,rap,[103.359375],0.39888087,0.09985569,0.17692061,0.00620516,3100.969665238927,735673.1228079177,6593.0267995356035,1493017.0865830614,0.14435740373452013,0.006850833166293356,2841.803337334983,98664.29461979255,-60.91552,6552.517,62.969646,760.25757,11.144399,309.26904,29.689417,240.73195,6.5620017,209.08577,14.982942,128.7818,-9.477407,139.9767,8.3276205,96.00339,-6.346601,107.266045,9.854246,75.391426,-1.4810146,67.86996,4.4874935,71.5421,0.3569125,54.24094,5.138186,53.290573,-5.069231,43.121204,4.7657013,54.726078,-3.3177283,44.622303,0.26355603,50.26503,-3.1943674,47.78499,-2.6550856,48.905785
aug_noise_Not Like Us.mp3.wav,rap,[99.38401442],0.51837754,0.1027692,0.2763105,0.03475582,2491.6023258023583,1536447.7253157368,5358.292599137722,5713824.442458912,0.10021556936919504,0.015274184897283053,2685.270705189212,286638.90764870605,-117.19333,6882.1797,75.963295,1900.2974,14.383955,1021.1282,16.688236,687.01465,10.91039,405.85748,5.112877,307.18658,-1.2289336,238.5868,8.423272,230.98293,0.34656262,152.01189,5.6262918,99.54321,3.5950947,93.16355,6.4401355,85.573975,-0.4035338,107.10658,3.409017,62.836803,0.41724876,67.31168,1.3305528,63.612247,-0.2063489,80.96689,1.7344464,59.94215,-0.8088192,70.38043,3.9943962,72.06582
aug_pitch_21 Savage - Bank Account (Official Audio).mp3.wav,rap,[151.99908088],0.5249099,0.08598135,0.17378828,0.013625496,2030.8639302857655,1274242.2122086268,4865.387246335623,8576714.288306113,0.06709747786861456,0.004079213047208352,2572.9513826789766,726028.4207274598,-188.31317,7887.1763,99.29919,1514.2136,25.447649,1442.3827,13.635145,508.6274,27.937237,228.61377,6.6155186,250.25208,12.836588,192.44247,7.6618643,147.46616,-2.838205,107.20789,12.800533,145.94437,-3.3164961,111.42274,7.4424915,131.67442,-0.8185804,92.77619,3.4519777,100.71606,3.61839,69.967415,13.557575,95.92525,2.8551304,100.09823,10.1817665,62.827473,1.7644738,56.07487,3.7747498,53.848473
aug_pitch_2Pac - Changes ft. Talent.mp3.wav,rap,[112.34714674],0.30371132,0.10051588,0.10391356,0.0040026875,2496.9902463405333,1500759.4215680307,5417.567240712075,5485459.249045092,0.10103793779024768,0.007005982883735535,2560.063528073749,606978.3754534704,-176.90033,10057.315,72.179276,1373.6882,11.47587,824.04443,18.93295,268.94806,0.8854977,357.33795,7.887352,169.12112,-2.503806,218.81284,-2.3549838,160.15488,-6.6253204,208.62657,-0.24260284,179.6389,-8.596812,161.77519,-1.0134665,130.83565,-2.509537,131.8973,-0.9023402,89.405716,-5.140515,99.709885,0.69702977,92.701614,-4.7991357,85.22424,0.59625083,90.81724,-4.1748343,61.53621,-4.4672093,76.41338
"aug_pitch_A$AP Rocky - Everyday (Official Audio) ft. Rod Stewart, Miguel, Mark Ronson.mp3.wav",rap,[151.99908088],0.2974922,0.096295066,0.094020985,0.004514684,2903.1221419404087,886727.7772034063,6146.562832575464,2965558.5630155206,0.14007776219040247,0.007186019967600045,2681.69286969129,278383.93542444846,-155.60138,6765.876,53.105083,851.2949,-17.322878,923.7267,-8.129677,664.3393,-7.659872,499.28018,-3.41839,420.67007,-16.587877,329.65985,-1.9305862,272.0759,-7.1766224,198.58537,3.3845546,185.14096,-12.177401,124.0155,-4.2238536,91.89537,-4.703443,90.55436,-0.88253886,85.81812,-6.7907224,110.00739,-2.48269,128.66963,-2.4809918,91.7541,-0.48890135,92.72178,-0.8628188,98.46748,4.4587483,133.90506
aug_pitch_Don Toliver - NEW DROP [Official Audio].mp3.wav,rap,[123.046875],0.3176772,0.09414152,0.19240454,0.015593018,1450.6532353194086,509292.0999884853,3014.9651022518383,2690709.7072502044,0.05861264633320434,0.0016099358610722082,1875.4588263761282,235311.4536587861,-149.82292,4218.9497,128.54025,1125.4564,4.3626003,571.5822,27.445581,259.28195,-4.9371953,213.21155,13.48105,175.39601,0.391814,183.29887,-4.06759,139.4129,-5.155599,118.63436,7.8334084,138.02556,-4.744632,107.14002,0.33207604,91.24573,1.0217116,97.54217,2.0799346,97.281166,-0.9915116,72.093155,-1.1557578,62.651928,-4.168436,61.500423,-0.52242315,76.92332,-3.8033297,74.26311,0.20946729,75.23381
aug_pitch_Eminem - Lose Yourself [HD].mp3.wav,rap,[129.19921875],0.26917934,0.08627456,0.017303739,4.4596927e-05,1381.297618505218,890196.3020856008,2429.893640098926,3062158.1233050036,0.0873059724506579,0.008545142702099088,1482.808327679789,200737.48662500118,-407.17163,6903.202,144.01233,2269.9104,-23.932415,643.98987,25.764412,239.77934,-10.465119,163.92651,-3.5270157,83.98378,-7.994652,81.296295,-9.900833,91.88376,-6.049706,91.1497,-6.8570213,85.82939,-11.606542,81.85247,-7.527532,57.750652,-8.235123,53.693935,-4.0573845,55.62592,-8.499404,86.18349,-5.421256,70.147606,-10.805746,89.25636,-5.671079,50.98636,-3.714603,75.54981,6.7055783,104.57362
aug_pitch_God's Plan.mp3.wav,rap,[151.99908088],0.28302765,0.0883544,0.068835504,0.005394691,2573.500775278724,1054734.3058318296,5170.83539933243,5337984.213684321,0.1382349917763158,0.005847589830165774,2341.5178755369197,623817.3614304251,-191.68193,6743.384,81.3006,1343.3909,-31.943245,976.7601,-6.3487854,208.42604,-1.833934,280.01416,-21.909973,265.56345,-21.00726,151.77235,-11.684036,172.52618,-18.324184,172.69292,-12.887381,157.5678,-11.175969,112.51377,-6.4555817,91.34472,-4.550225,76.71331,-1.6697013,107.64684,0.52963966,70.266075,-3.6024816,95.05105,-5.728113,63.69357,1.6977422,67.56097,-6.36793,58.44239,-4.230773,86.22701
aug_pitch_Lil Durk - Turn Up A Notch (Official Video).mp3.wav,rap,[129.19921875],0.28879216,0.10164514,0.061820805,0.0038427468,2424.619298007256,420111.7964317548,4743.57131627322,1939589.5963965459,0.11943276231133901,0.0036853394117617147,2210.2385219106504,216933.50670103027,-235.54579,7562.274,67.88782,876.7945,-39.383152,1434.0631,3.3811889,444.57086,-28.461784,547.57623,-16.426567,361.99518,-17.180214,403.6562,-5.1402526,201.10689,-5.823799,192.9476,2.4289398,177.80621,-6.106282,205.52245,-1.9700297,152.58806,-5.314705,134.27948,-3.4699488,190.22453,2.1042402,125.43449,1.5075085,170.88432,-2.477253,115.78701,2.3178103,124.67195,-1.8992546,109.9339,0.2660185,128.77867
aug_pitch_Lil Yachty - All Around The World.mp3.wav,rap,[143.5546875],0.40950382,0.094163,0.087865025,0.003538392,1827.5670045091401,478295.45233296166,3800.310353376548,3322318.350669442,0.0640045260497291,0.0020792802544050294,2214.99542399416,298015.27189148706,-221.61066,4570.6587,109.575806,879.377,-9.9387455,613.8496,8.130996,377.88364,2.0395617,295.91953,6.122213,174.58273,7.008514,202.71033,0.78550845,212.61267,2.1544604,235.00653,2.963312,163.44896,4.5007386,99.28564,14.3832445,118.41169,1.3926009,72.24806,6.6465344,84.04902,2.1853085,73.75544,4.2489395,54.844494,-0.96134984,47.64768,1.6635002,47.397125,-3.1751175,78.54841,-4.1819143,66.80648
aug_pitch_Moneybagg Yo - Close The Door (Official Music Video).mp3.wav,rap,[129.19921875],0.44312117,0.08996091,0.17857777,0.013885597,1498.3324776961813,713525.2951532849,3390.962828645027,5258658.043313999,0.04547893890286378,0.002036612536189191,2053.800379668688,611495.1913962319,-167.26973,8375.521,126.46902,1414.9203,13.334253,370.77246,15.837088,382.1686,24.812757,191.04224,17.297668,100.05511,2.6939983,121.56893,6.3062887,158.11455,-2.6279688,92.97896,4.889885,75.96069,6.2362328,91.995674,4.4101224,132.93655,-1.1292919,82.547966,1.5888169,156.86086,3.1738527,139.22928,4.78349,118.616035,2.831683,68.89205,6.286447,76.11213,-1.6584178,69.413864,-1.7444642,93.40104
aug_pitch_N.W.A. - Fuk Da Police.mp3.wav,rap,[103.359375],0.36914486,0.097248815,0.122072175,0.0030822188,3244.654017828724,676965.1801879745,6997.749352233698,1650575.8702017046,0.16007008272058823,0.005731365954674043,2964.0838849637894,169532.69014140457,-89.13258,5563.8677,57.975014,575.9812,15.039815,296.41403,24.71251,282.5732,7.371653,178.79749,7.0354595,147.2023,-7.503457,111.020195,6.5034966,115.57709,-3.247016,76.00192,9.929529,91.19541,-3.5556538,61.711506,6.2861743,65.0304,-0.5435074,56.779175,0.5845835,46.96293,-3.2148294,59.275795,3.2361093,51.53123,-7.54354,56.570118,0.86390936,55.450348,-7.443423,69.60785,0.766056,52.55691
aug_pitch_Not Like Us.mp3.wav,rap,[99.38401442],0.5270975,0.10120602,0.19177856,0.019628244,2432.289839828531,1248957.8096830605,5371.884183617937,4920524.940948916,0.09595104489164087,0.01078654053827569,2661.9387348587543,317880.29490032827,-149.0649,8285.946,77.28893,1808.7848,10.708422,1038.8151,15.61944,778.83136,9.117945,427.3107,1.6484575,287.12152,0.7346488,253.94089,8.781828,196.21278,0.00026661545,125.95678,7.645765,122.11171,2.9956822,77.55794,3.978199,108.53993,-1.5811865,88.43143,4.590589,72.0499,-1.8735764,77.906975,3.0613987,98.11528,0.031984642,70.92617,2.1460896,62.51606,0.47625008,71.792114,0.019062622,68.80237
aug_speed_21 Savage - Bank Account (Official Audio).mp3.wav,rap,[143.5546875],0.5847109,0.08916503,0.18857405,0.014901406,1874.0517445650719,1229542.683327412,4445.398119285749,7854054.54791226,0.05695959510448916,0.004002354583568017,2416.7005254825954,692049.2541648184,-191.41795,7503.951,100.503395,1570.5203,28.30135,1483.4434,13.129192,460.60416,25.424086,195.43314,14.2766905,230.36414,5.6077147,140.22693,18.19947,217.34172,-7.687951,115.06684,13.904645,117.35011,-1.9697294,81.43867,5.630192,119.331245,0.8604036,89.3284,3.7511091,105.51765,-4.5601797,91.29497,8.454125,85.99403,6.2155743,68.52275,8.259723,81.985016,8.240323,50.781303,6.908968,58.051506
